target_id	length	eff_length	est_counts	tpm
ENSMUST00000113918	4321	4174.81	2.46409e-07	2.12436e-09
ENSMUST00000141680	696	549.814	2.2088	0.144594
ENSMUST00000113907	4205	4058.81	120.471	1.0683
ENSMUST00000123313	718	571.814	7.5936	0.477972
ENSMUST00000127824	539	392.9	12.335	1.12997
ENSMUST00000154420	481	334.97	2.53755	0.272659
ENSMUST00000130917	717	570.814	86.5809	5.4593
ENSMUST00000153793	839	692.814	49.1623	2.55403
ENSMUST00000037865	3019	2872.81	2644	33.1256
ENSMUST00000042405	1159	1012.81	2071.59	73.6181
ENSMUST00000120580	4069	3922.81	730.332	6.70088
ENSMUST00000129956	4314	4167.81	637.939	5.50909
ENSMUST00000194102	2449	2302.81	0	0
ENSMUST00000193229	2626	2479.81	0	0
ENSMUST00000166297	1527	1380.81	0	0
ENSMUST00000049926	1791	1644.81	0	0
ENSMUST00000178261	1791	1644.81	0	0
ENSMUST00000062869	948	801.814	0	0
ENSMUST00000065530	3617	3470.81	108.556	1.12572
ENSMUST00000131585	2037	1890.81	63.3306	1.20552
ENSMUST00000113720	2346	2199.81	1.1962e-05	1.95717e-07
ENSMUST00000127901	2289	2142.81	76.2925	1.28147
ENSMUST00000031109	2552	2405.81	7.27082	0.108775
ENSMUST00000108393	2224	2077.81	0	0
ENSMUST00000108394	2327	2180.81	0	0
ENSMUST00000136634	557	410.86	5.04207	0.441698
ENSMUST00000041100	1773	1626.81	149.624	3.31035
ENSMUST00000125923	1040	893.814	33.7107	1.35747
ENSMUST00000143229	641	494.814	2.20854	0.160647
ENSMUST00000100568	1714	1567.81	59.4144	1.36398
ENSMUST00000186525	703	556.814	0	0
ENSMUST00000107304	420	274.525	0	0
ENSMUST00000168489	2598	2451.81	0	0
ENSMUST00000029653	4757	4610.81	53	0.413721
ENSMUST00000020081	1834	1687.81	4147.14	88.4369
ENSMUST00000105431	2676	2529.81	206.062	2.9317
ENSMUST00000160337	1138	991.814	577.461	20.9557
ENSMUST00000160128	824	677.814	10.3397	0.549044
ENSMUST00000163046	780	633.814	0	0
ENSMUST00000159549	545	398.86	0	0
ENSMUST00000174139	995	848.814	0	0
ENSMUST00000102556	1591	1444.81	0	0
ENSMUST00000014753	1616	1469.81	0	0
ENSMUST00000135920	518	371.9	0	0
ENSMUST00000134836	641	494.814	0	0
ENSMUST00000057256	3974	3827.81	854.154	8.03147
ENSMUST00000059637	1463	1316.81	0	0
ENSMUST00000088200	1376	1229.81	42.0528	1.23074
ENSMUST00000169082	1551	1404.81	342.947	8.78654
ENSMUST00000082214	1876	1729.81	0	0
ENSMUST00000065509	4814	4667.81	2784.53	21.4708
ENSMUST00000167220	4853	4706.81	753.468	5.76165
ENSMUST00000115071	1629	1482.81	0	0
ENSMUST00000190790	789	642.814	0	0
ENSMUST00000047840	1275	1128.81	0	0
ENSMUST00000087204	10729	10582.8	108.003	0.36732
ENSMUST00000139848	2810	2663.81	1.06199	0.0143492
ENSMUST00000132133	1299	1152.81	0	0
ENSMUST00000067007	357	212.489	0	0
ENSMUST00000063138	2140	1993.81	358	6.46261
ENSMUST00000170205	527	380.9	3.07567	0.290629
ENSMUST00000061190	2196	2049.81	9	0.158029
ENSMUST00000116614	1493	1346.81	0	0
ENSMUST00000163718	1236	1089.81	0	0
ENSMUST00000191695	2580	2433.81	602	8.90264
ENSMUST00000077524	2703	2556.81	0	0
ENSMUST00000164038	997	850.814	0	0
ENSMUST00000167245	1797	1650.81	0	0
ENSMUST00000177764	618	471.814	0	0
ENSMUST00000041649	1323	1176.81	15.0037	0.458882
ENSMUST00000020420	4730	4583.81	9388	73.715
ENSMUST00000143203	5985	5838.81	1361.79	8.39449
ENSMUST00000107872	2529	2382.81	1.53627	0.0232053
ENSMUST00000107875	1660	1513.81	9.48584	0.225534
ENSMUST00000020858	1782	1635.81	57.5362	1.26595
ENSMUST00000123260	2952	2805.81	15.2461	0.195574
ENSMUST00000132905	709	562.814	0	0
ENSMUST00000132078	748	601.814	0	0
ENSMUST00000050160	1363	1216.81	1	0.0295791
ENSMUST00000039061	4332	4185.81	1645.9	14.1525
ENSMUST00000123958	3932	3785.81	12.8054	0.121742
ENSMUST00000125065	4646	4499.81	189.048	1.51212
ENSMUST00000120987	2060	1913.81	8.24762	0.155109
ENSMUST00000131551	600	453.86	0	0
ENSMUST00000027518	928	781.814	0	0
ENSMUST00000176708	710	563.814	0	0
ENSMUST00000189225	444	298.215	0	0
ENSMUST00000024847	5354	5207.81	142.415	0.984263
ENSMUST00000073211	5602	5455.81	27.3763	0.180603
ENSMUST00000179759	5308	5161.81	599.208	4.17816
ENSMUST00000107128	7506	7359.81	978.478	4.78513
ENSMUST00000084979	6923	6776.81	0	0
ENSMUST00000107122	6941	6794.81	957.464	5.07171
ENSMUST00000107127	7155	7008.81	0.000203583	1.04546e-06
ENSMUST00000156992	2853	2706.81	226.987	3.01822
ENSMUST00000138627	679	532.814	0	0
ENSMUST00000131632	498	351.935	1.49559	0.152953
ENSMUST00000153657	666	519.814	0	0
ENSMUST00000155637	493	346.935	0	0
ENSMUST00000149079	467	321.002	11.2941	1.26635
ENSMUST00000152975	347	202.697	0	0
ENSMUST00000124787	838	691.814	42.6435	2.21857
ENSMUST00000097542	3979	3832.81	341	3.20218
ENSMUST00000039694	1283	1136.81	1119	35.4283
ENSMUST00000110029	2939	2792.81	34.8738	0.449435
ENSMUST00000101640	3711	3564.81	0	0
ENSMUST00000101642	3693	3546.81	922.384	9.36015
ENSMUST00000134576	3849	3702.81	152.576	1.48307
ENSMUST00000101638	3514	3367.81	552.344	5.90297
ENSMUST00000148771	716	569.814	26.0819	1.64746
ENSMUST00000142926	949	802.814	44.8236	2.00956
ENSMUST00000123689	382	237.111	8.54437	1.297
ENSMUST00000125832	613	466.814	0	0
ENSMUST00000132479	465	319.002	7.44288	0.839765
ENSMUST00000148091	473	326.97	0	0
ENSMUST00000147344	550	403.86	0	0
ENSMUST00000145223	400	254.792	3.3735	0.476544
ENSMUST00000179647	336	192.055	2.02253	0.379035
ENSMUST00000027251	4262	4115.81	1099.6	9.61591
ENSMUST00000194650	3576	3429.81	141.839	1.48845
ENSMUST00000193008	830	683.814	0	0
ENSMUST00000193113	393	247.843	1.30118	0.188959
ENSMUST00000194815	604	457.86	0	0
ENSMUST00000193472	777	630.814	12.1332	0.692284
ENSMUST00000192697	687	540.814	6.43189	0.428056
ENSMUST00000193922	467	321.002	0	0
ENSMUST00000192594	552	405.86	0	0
ENSMUST00000193697	370	225.226	0	0
ENSMUST00000195383	480	333.97	8.342	0.899027
ENSMUST00000070165	4051	3904.81	3294	30.3622
ENSMUST00000159207	721	574.814	110.567	6.9232
ENSMUST00000001284	1115	968.814	210.757	7.82983
ENSMUST00000161241	2167	2020.81	119.143	2.12204
ENSMUST00000161297	305	162.184	0.956201	0.212203
ENSMUST00000160335	779	632.814	115.384	6.56262
ENSMUST00000159466	269	128.922	8.91902	2.49001
ENSMUST00000160486	1878	1731.81	151.921	3.15738
ENSMUST00000159929	492	345.935	15.935	1.65793
ENSMUST00000159371	696	549.814	152.77	10.0007
ENSMUST00000167546	1822	1675.81	801.37	17.2114
ENSMUST00000008626	1189	1042.81	3	0.103544
ENSMUST00000137942	4134	3987.81	0	0
ENSMUST00000111430	4154	4007.81	0	0
ENSMUST00000169776	4163	4016.81	0	0
ENSMUST00000183162	775	628.814	0	0
ENSMUST00000182446	1097	950.814	0	0
ENSMUST00000109541	1186	1039.81	0	0
ENSMUST00000182104	585	438.86	0	0
ENSMUST00000182932	432	286.274	0	0
ENSMUST00000112933	1073	926.814	30	1.16503
ENSMUST00000087857	1160	1013.81	0	0
ENSMUST00000056749	5001	4854.81	1443.28	10.7001
ENSMUST00000130348	4885	4738.81	136.747	1.03862
ENSMUST00000153342	640	493.814	4.22285	0.307788
ENSMUST00000129497	668	521.814	2.7482	0.189558
ENSMUST00000153858	1543	1396.81	17.644	0.454641
ENSMUST00000088506	1921	1774.81	6.56459	0.133126
ENSMUST00000119932	1629	1482.81	31.2676	0.758957
ENSMUST00000129401	689	542.814	37.1933	2.46617
ENSMUST00000154675	822	675.814	8.33053	0.443665
ENSMUST00000148820	621	474.814	0	0
ENSMUST00000126435	2819	2672.81	469.012	6.31574
ENSMUST00000125498	684	537.814	73.1188	4.89335
ENSMUST00000005122	804	657.814	64.9611	3.55435
ENSMUST00000140850	545	398.86	0	0
ENSMUST00000127747	1065	918.814	113.106	4.43064
ENSMUST00000171415	2142	1995.81	391.268	7.05608
ENSMUST00000026222	680	533.814	1860.47	125.442
ENSMUST00000168083	603	456.86	0	0
ENSMUST00000164543	341	196.937	2.34582	0.428723
ENSMUST00000169304	388	242.991	0	0
ENSMUST00000167027	419	273.552	0	0
ENSMUST00000169181	710	563.814	0	0
ENSMUST00000168474	424	278.47	9.08787	1.17461
ENSMUST00000166557	450	304.095	0	0
ENSMUST00000027401	2876	2729.81	25.3903	0.334769
ENSMUST00000139627	839	692.814	24.4225	1.26877
ENSMUST00000144355	691	544.814	91.1797	6.02365
ENSMUST00000191108	1500	1353.81	786.094	20.899
ENSMUST00000123825	636	489.814	85.7587	6.30168
ENSMUST00000135484	1570	1423.81	50.6343	1.27997
ENSMUST00000142052	786	639.814	0	0
ENSMUST00000189698	851	704.814	273.987	13.9915
ENSMUST00000188460	652	505.814	35.6689	2.5381
ENSMUST00000126328	619	472.814	34.4164	2.6199
ENSMUST00000145144	636	489.814	0	0
ENSMUST00000186492	401	255.792	9.70544	1.36564
ENSMUST00000186350	605	458.86	10.7912	0.846449
ENSMUST00000131738	610	463.814	37.2197	2.88828
ENSMUST00000189242	819	672.814	14.8941	0.79676
ENSMUST00000156012	855	708.814	21.9587	1.11502
ENSMUST00000100870	1001	854.814	0	0
ENSMUST00000039867	8362	8215.81	1488	6.51871
ENSMUST00000190734	785	638.814	7.40688	0.417321
ENSMUST00000040188	2669	2522.81	12.2999	0.17548
ENSMUST00000177604	2605	2458.81	69.7001	1.02027
ENSMUST00000102888	4970	4823.81	360.457	2.6895
ENSMUST00000134496	2301	2154.81	0	0
ENSMUST00000025519	3244	3097.81	0	0
ENSMUST00000115297	499	352.935	0	0
ENSMUST00000137805	530	383.9	0	0
ENSMUST00000115295	979	832.814	55.6249	2.40398
ENSMUST00000039904	1734	1587.81	105.918	2.40094
ENSMUST00000183143	4156	4009.81	54.1125	0.485717
ENSMUST00000182058	4664	4517.81	68.8003	0.548114
ENSMUST00000182276	4066	3919.81	633.668	5.81843
ENSMUST00000183216	478	331.97	5.0634	0.548977
ENSMUST00000181992	322	178.633	0	0
ENSMUST00000182059	899	752.814	1.4062	0.0672309
ENSMUST00000034552	861	714.814	488	24.5718
ENSMUST00000023555	4590	4443.81	377	3.05348
ENSMUST00000021796	2344	2197.81	34	0.556798
ENSMUST00000052724	1002	855.814	1.00238	0.0421562
ENSMUST00000006611	1338	1191.81	2870.66	86.6927
ENSMUST00000152701	841	694.814	154.481	8.00231
ENSMUST00000140129	362	217.359	23.8625	3.95137
ENSMUST00000038614	973	826.814	3274.36	142.537
ENSMUST00000106359	469	322.97	54.258	6.04661
ENSMUST00000156891	409	263.688	107.777	14.7111
ENSMUST00000106357	1594	1447.81	533.712	13.2679
ENSMUST00000145762	574	427.86	20.1947	1.69881
ENSMUST00000132643	161	43.1602	0	0
ENSMUST00000106356	785	638.814	0	0
ENSMUST00000150760	760	613.814	91.5766	5.36979
ENSMUST00000143078	613	466.814	88.9844	6.86088
ENSMUST00000170882	1050	903.814	158.141	6.29759
ENSMUST00000076150	930	783.814	0	0
ENSMUST00000054567	948	801.814	0	0
ENSMUST00000022591	1869	1722.81	78.7745	1.64572
ENSMUST00000169978	1175	1028.81	29.2255	1.02243
ENSMUST00000102793	1027	880.814	843.792	34.4795
ENSMUST00000030292	952	805.814	5.90581	0.263787
ENSMUST00000107051	813	666.814	11.5266	0.622164
ENSMUST00000143116	517	370.9	18.7761	1.82204
ENSMUST00000125034	624	477.814	0	0
ENSMUST00000118732	675	528.814	0	0
ENSMUST00000068214	4959	4812.81	109.744	0.820715
ENSMUST00000084496	4675	4528.81	91.3055	0.725641
ENSMUST00000082085	1036	889.814	0	0
ENSMUST00000084488	6807	6660.81	7289	39.3868
ENSMUST00000173598	3278	3131.81	4.90566	0.0563782
ENSMUST00000072910	2548	2401.81	43.5455	0.65255
ENSMUST00000173898	1095	948.814	44.7624	1.69802
ENSMUST00000024882	2820	2673.81	637	8.57468
ENSMUST00000023057	5004	4857.81	86.7467	0.64272
ENSMUST00000125283	999	852.814	9.53835	0.402558
ENSMUST00000175858	4948	4801.81	556.525	4.17147
ENSMUST00000093811	4640	4493.81	432.647	3.46519
ENSMUST00000172740	3775	3628.81	8.64218	0.0857173
ENSMUST00000172973	804	657.814	9.71129	0.531354
ENSMUST00000037853	3644	3497.81	4796.94	49.3602
ENSMUST00000142247	3221	3074.81	0	0
ENSMUST00000038627	5531	5384.81	4235.52	28.3103
ENSMUST00000137256	4426	4279.81	25.4849	0.214323
ENSMUST00000005188	2848	2701.81	416	5.54176
ENSMUST00000100249	2405	2258.81	2.87702	0.0458429
ENSMUST00000023105	2404	2257.81	5.12298	0.0816665
ENSMUST00000086496	444	298.215	0	0
ENSMUST00000078816	3581	3434.81	392.987	4.11798
ENSMUST00000031695	4352	4205.81	3003.77	25.7055
ENSMUST00000041737	1298	1151.81	14.6963	0.459236
ENSMUST00000173399	448	302.125	7.53129	0.897205
ENSMUST00000027298	1040	893.814	0	0
ENSMUST00000160379	2799	2652.81	2	0.0271352
ENSMUST00000015499	922	775.814	0	0
ENSMUST00000068584	1186	1039.81	0	0
ENSMUST00000042666	1939	1792.81	2	0.0401517
ENSMUST00000167859	2025	1878.81	0	0
ENSMUST00000167643	1143	996.814	306.363	11.062
ENSMUST00000179917	663	516.814	0	0
ENSMUST00000078967	960	813.814	0	0
ENSMUST00000020712	2590	2443.81	35	0.515477
ENSMUST00000049968	1039	892.814	0	0
ENSMUST00000042661	4650	4503.81	12361	98.7831
ENSMUST00000184824	477	330.97	0	0
ENSMUST00000185138	658	511.814	0	0
ENSMUST00000096457	1053	906.814	0	0
ENSMUST00000166714	421	275.497	0	0
ENSMUST00000172332	4240	4093.81	743	6.53236
ENSMUST00000081387	947	800.814	525.78	23.631
ENSMUST00000093906	3334	3187.81	78.4313	0.885535
ENSMUST00000033930	2740	2593.81	1086	15.0696
ENSMUST00000006949	2626	2479.81	10	0.145141
ENSMUST00000155794	293	151.121	0	0
ENSMUST00000053464	1626	1479.81	0	0
ENSMUST00000074324	939	792.814	0	0
ENSMUST00000094569	9739	9592.81	131.976	0.495173
ENSMUST00000043189	5072	4925.81	30.2446	0.220993
ENSMUST00000187861	4927	4780.81	0	0
ENSMUST00000163770	3903	3756.81	71.3808	0.683866
ENSMUST00000186389	3476	3329.81	0	0
ENSMUST00000186330	172	50.2471	0	0
ENSMUST00000188307	3049	2902.81	55.4427	0.687439
ENSMUST00000186539	750	603.814	2.05139	0.12228
ENSMUST00000191294	3314	3167.81	0	0
ENSMUST00000189219	326	182.487	0	0
ENSMUST00000057113	553	406.86	0	0
ENSMUST00000044415	2467	2320.81	1636.9	25.3858
ENSMUST00000125502	906	759.814	70.1737	3.32412
ENSMUST00000153957	2052	1905.81	845.516	15.968
ENSMUST00000136449	437	291.245	4.41209	0.545249
ENSMUST00000098441	8781	8634.81	17.9398	0.074778
ENSMUST00000060896	3954	3807.81	0	0
ENSMUST00000166431	7098	6951.81	0	0
ENSMUST00000128940	702	555.814	45.5011	2.94647
ENSMUST00000109231	778	631.814	44.5231	2.53633
ENSMUST00000109232	2547	2400.81	103.024	1.5445
ENSMUST00000020665	1193	1046.81	623.068	21.4228
ENSMUST00000152119	381	236.111	16.2048	2.47023
ENSMUST00000140027	331	187.208	0	0
ENSMUST00000156073	445	299.215	15.7523	1.89483
ENSMUST00000133635	740	593.814	13.6161	0.825299
ENSMUST00000170928	2390	2243.81	3.31136	0.0531165
ENSMUST00000040465	3984	3837.81	9	0.084405
ENSMUST00000177244	1995	1848.81	0	0
ENSMUST00000165692	2343	2196.81	0	0
ENSMUST00000177184	2736	2589.81	0	0
ENSMUST00000170270	2484	2337.81	0	0
ENSMUST00000045994	3429	3282.81	767.337	8.41297
ENSMUST00000032479	2250	2103.81	64.8329	1.10917
ENSMUST00000159391	684	537.814	0	0
ENSMUST00000162170	2053	1906.81	0	0
ENSMUST00000160704	1116	969.814	0	0
ENSMUST00000161292	301	158.492	7.11577	1.61594
ENSMUST00000162000	765	618.814	4.05133	0.235639
ENSMUST00000160666	207	76.1518	0	0
ENSMUST00000029429	3573	3426.81	55	0.577672
ENSMUST00000179893	15362	15215.8	411.599	0.973619
ENSMUST00000032813	15352	15205.8	969.401	2.29458
ENSMUST00000072363	2729	2582.81	0	0
ENSMUST00000077312	945	798.814	0	0
ENSMUST00000061111	3066	2919.81	3524.82	43.4502
ENSMUST00000184186	3755	3608.81	335.18	3.3429
ENSMUST00000178174	5587	5440.81	7.56934	0.050073
ENSMUST00000162508	1183	1036.81	0	0
ENSMUST00000161870	474	327.97	5.33361	0.585325
ENSMUST00000159550	352	207.573	0	0
ENSMUST00000174201	446	300.185	1.26466	0.151633
ENSMUST00000074805	1081	934.814	221.928	8.5447
ENSMUST00000065167	6537	6390.81	15.0268	0.0846289
ENSMUST00000135325	2010	1863.81	0	0
ENSMUST00000036649	2607	2460.81	362.588	5.30328
ENSMUST00000140549	776	629.814	5.6902	0.325181
ENSMUST00000037646	3917	3770.81	2012	19.2045
ENSMUST00000023629	3303	3156.81	22338.3	254.689
ENSMUST00000155940	863	716.814	4.12347	0.207045
ENSMUST00000127502	791	644.814	29.6007	1.65226
ENSMUST00000046739	486	339.97	3	0.317607
ENSMUST00000115423	2417	2270.81	0	0
ENSMUST00000007171	3275	3128.81	589.488	6.78117
ENSMUST00000153299	3435	3288.81	117.436	1.28521
ENSMUST00000151150	4406	4259.81	24.0758	0.203423
ENSMUST00000022699	3462	3315.81	784.775	8.51853
ENSMUST00000028950	1399	1252.81	16	0.459667
ENSMUST00000048945	873	726.814	0	0
ENSMUST00000019937	6032	5885.81	6617.72	40.468
ENSMUST00000155410	5206	5059.81	531.5	3.78075
ENSMUST00000144228	4137	3990.81	1.56531	0.0141172
ENSMUST00000124613	699	552.814	655.411	42.6721
ENSMUST00000105496	752	605.814	0	0
ENSMUST00000030372	2924	2777.81	52	0.673767
ENSMUST00000151987	492	345.935	0	0
ENSMUST00000140119	752	605.814	0	0
ENSMUST00000099396	5952	5805.81	1366.81	8.47332
ENSMUST00000100635	5565	5418.81	102	0.677494
ENSMUST00000186536	410	264.688	0	0
ENSMUST00000177666	1225	1078.81	0	0
ENSMUST00000057054	2228	2081.81	261	4.51241
ENSMUST00000061571	3344	3197.81	0	0
ENSMUST00000082367	3539	3392.81	14.5331	0.154173
ENSMUST00000170051	3399	3252.81	247.033	2.73341
ENSMUST00000165232	3450	3303.81	114.355	1.2458
ENSMUST00000169095	3566	3419.81	355.079	3.73708
ENSMUST00000058213	3732	3585.81	0	0
ENSMUST00000041723	4546	4399.81	1170.03	9.57136
ENSMUST00000099285	1146	999.814	23.9663	0.862762
ENSMUST00000065753	1375	1228.81	6.97615	0.204333
ENSMUST00000151826	4426	4279.81	74.0644	0.622865
ENSMUST00000051923	860	713.814	29.2802	1.47638
ENSMUST00000001780	2690	2543.81	13538.4	191.554
ENSMUST00000128300	1342	1195.81	299.044	9.00081
ENSMUST00000159815	944	797.814	30.5368	1.37762
ENSMUST00000123563	803	656.814	100.228	5.49232
ENSMUST00000127588	386	240.991	27.1343	4.05255
ENSMUST00000144550	862	715.814	233.304	11.7309
ENSMUST00000130342	736	589.814	69.055	4.21395
ENSMUST00000139388	397	251.843	0	0
ENSMUST00000127902	526	379.9	1.27684	0.12097
ENSMUST00000071798	1027	880.814	447.382	18.2812
ENSMUST00000108587	1059	912.814	256.297	10.1058
ENSMUST00000163710	885	738.814	151.066	7.35938
ENSMUST00000166161	750	603.814	0	0
ENSMUST00000168111	796	649.814	7.35095	0.407159
ENSMUST00000086502	485	338.97	0	0
ENSMUST00000166268	665	518.814	240.826	16.7071
ENSMUST00000169571	478	331.97	0	0
ENSMUST00000166959	822	675.814	40.143	2.13792
ENSMUST00000163538	710	563.814	49.6306	3.16828
ENSMUST00000163722	358	213.467	4.30412	0.725709
ENSMUST00000163560	218	84.9752	0	0
ENSMUST00000178163	934	787.814	0	0
ENSMUST00000189788	1445	1298.81	4	0.110847
ENSMUST00000152679	462	316.002	125.795	14.3279
ENSMUST00000000707	4098	3951.81	12411	113.037
ENSMUST00000101257	3252	3105.81	0	0
ENSMUST00000155502	611	464.814	59.6914	4.62213
ENSMUST00000187504	3164	3017.81	220.062	2.6246
ENSMUST00000189165	399	253.843	0	0
ENSMUST00000190530	387	241.991	193.38	28.7622
ENSMUST00000177826	534	387.9	0	0
ENSMUST00000021425	1347	1200.81	3990	119.593
ENSMUST00000001534	2066	1919.81	0	0
ENSMUST00000054310	1391	1244.81	216.247	6.25253
ENSMUST00000120454	435	289.245	14.7528	1.83576
ENSMUST00000029541	2259	2112.81	1217.58	20.7418
ENSMUST00000132041	2016	1869.81	3.63807e-08	7.00298e-10
ENSMUST00000144572	2487	2340.81	66.8773	1.0283
ENSMUST00000127064	583	436.86	13.0187	1.07259
ENSMUST00000153978	591	444.86	37.5203	3.03565
ENSMUST00000006952	2015	1868.81	19	0.365929
ENSMUST00000031061	3009	2862.81	6186	77.7725
ENSMUST00000020637	3779	3632.81	25988.6	257.483
ENSMUST00000146979	708	561.814	3606.63	231.057
ENSMUST00000153068	234	98.2093	0	0
ENSMUST00000155801	600	453.86	15.6831	1.24371
ENSMUST00000179865	4281	4134.81	724.127	6.30331
ENSMUST00000131610	2683	2536.81	0	0
ENSMUST00000029814	3675	3528.81	2466.94	25.1617
ENSMUST00000140893	2534	2387.81	4.2011	0.0633245
ENSMUST00000144654	2183	2036.81	1.15747	0.0204535
ENSMUST00000123061	638	491.814	19.4972	1.42686
ENSMUST00000134095	276	135.243	11.8541	3.15472
ENSMUST00000140496	535	388.9	55.4327	5.13024
ENSMUST00000147872	604	457.86	0	0
ENSMUST00000130147	634	487.814	1.9192	0.141604
ENSMUST00000134478	599	452.86	0	0
ENSMUST00000153412	511	364.9	0	0
ENSMUST00000059390	5097	4950.81	271.026	1.97036
ENSMUST00000129334	1552	1405.81	19.062	0.488034
ENSMUST00000175922	1102	955.814	80.0157	3.01309
ENSMUST00000106552	2810	2663.81	610.313	8.24629
ENSMUST00000106553	3018	2871.81	3467	43.4517
ENSMUST00000148586	1718	1571.81	0	0
ENSMUST00000136623	548	401.86	0	0
ENSMUST00000146350	645	498.814	1.11998	0.0808133
ENSMUST00000033280	2934	2787.81	468.688	6.05103
ENSMUST00000149749	608	461.814	330.108	25.7275
ENSMUST00000176197	788	641.814	9.84455	0.552073
ENSMUST00000175730	408	262.688	0	0
ENSMUST00000131162	345	200.778	2.15882	0.387
ENSMUST00000175952	823	676.814	188.149	10.0056
ENSMUST00000106090	1446	1299.81	0	0
ENSMUST00000060419	1445	1298.81	6	0.16627
ENSMUST00000092720	3341	3194.81	175.146	1.97317
ENSMUST00000055941	4866	4719.81	595.245	4.53921
ENSMUST00000113557	4900	4753.81	798.585	6.04628
ENSMUST00000133875	4218	4071.81	4.17003	0.0368605
ENSMUST00000134363	674	527.814	0	0
ENSMUST00000077453	5885	5738.81	8987.54	56.3674
ENSMUST00000044083	5298	5151.81	4057.46	28.3468
ENSMUST00000002073	6769	6622.81	9046.89	49.1661
ENSMUST00000163189	6470	6323.81	136.42	0.776443
ENSMUST00000166383	614	467.814	6.5019	0.500238
ENSMUST00000163214	922	775.814	13.1972	0.612258
ENSMUST00000165141	547	400.86	0	0
ENSMUST00000168699	4015	3868.81	64.8897	0.603681
ENSMUST00000110254	6602	6455.81	349.877	1.95063
ENSMUST00000098538	2584	2437.81	42.2114	0.623216
ENSMUST00000106192	2425	2278.81	1.53515e-05	2.42466e-07
ENSMUST00000029920	2296	2149.81	62.7099	1.04989
ENSMUST00000098539	2291	2144.81	212.079	3.55891
ENSMUST00000084149	2813	2666.81	1102.24	14.8763
ENSMUST00000151022	234	98.2093	3.04243	1.11501
ENSMUST00000128204	2202	2055.81	22.3309	0.39096
ENSMUST00000151843	3282	3135.81	717.981	8.24085
ENSMUST00000103176	3642	3495.81	1016.21	10.4627
ENSMUST00000139788	1558	1411.81	117.17	2.98708
ENSMUST00000139134	677	530.814	0	0
ENSMUST00000141108	1125	978.814	237.674	8.73959
ENSMUST00000130237	622	475.814	55.6959	4.21304
ENSMUST00000155189	751	604.814	17.9377	1.06747
ENSMUST00000139289	470	323.97	0	0
ENSMUST00000058033	6493	6346.81	4889	27.7251
ENSMUST00000033738	1017	870.814	0	0
ENSMUST00000070463	3068	2921.81	0	0
ENSMUST00000098986	3068	2921.81	0	0
ENSMUST00000151080	3897	3750.81	6.41993	0.0616048
ENSMUST00000189181	6889	6742.81	25.5801	0.136543
ENSMUST00000102526	3361	3214.81	0	0
ENSMUST00000006106	2340	2193.81	2	0.0328125
ENSMUST00000108470	2667	2520.81	0	0
ENSMUST00000138853	1675	1528.81	0	0
ENSMUST00000128113	533	386.9	0	0
ENSMUST00000005053	948	801.814	1398.63	62.7825
ENSMUST00000188282	822	675.814	46.1095	2.45569
ENSMUST00000185896	780	633.814	20.2603	1.15052
ENSMUST00000088419	4552	4405.81	626.514	5.11816
ENSMUST00000167459	4498	4351.81	10042.5	83.0578
ENSMUST00000093923	5425	5278.81	2499.78	17.0441
ENSMUST00000106962	3160	3013.81	852.737	10.1838
ENSMUST00000127506	580	433.86	0	0
ENSMUST00000106961	1863	1716.81	0	0
ENSMUST00000135303	486	339.97	26.4833	2.80377
ENSMUST00000042779	12190	12043.8	1856.83	5.54905
ENSMUST00000063761	2793	2646.81	3420	46.5063
ENSMUST00000086323	1443	1296.81	0	0
ENSMUST00000108559	1539	1392.81	101	2.60998
ENSMUST00000014892	2984	2837.81	4398.03	55.7807
ENSMUST00000125614	2265	2118.81	70.8069	1.2028
ENSMUST00000137773	454	308.095	9.88473	1.15476
ENSMUST00000138192	442	296.245	111.766	13.579
ENSMUST00000127749	327	183.395	1.16493	0.228624
ENSMUST00000052588	4741	4594.81	667	5.22477
ENSMUST00000177638	1015	868.814	0	0
ENSMUST00000039305	2429	2282.81	192.258	3.03126
ENSMUST00000125560	1772	1625.81	12.0525	0.266818
ENSMUST00000168158	1754	1607.81	0	0
ENSMUST00000050103	1540	1393.81	0	0
ENSMUST00000016081	2046	1899.81	503.292	9.53494
ENSMUST00000045788	2037	1890.81	1957.39	37.2596
ENSMUST00000139511	889	742.814	590.634	28.6186
ENSMUST00000141031	4018	3871.81	29.6425	0.275556
ENSMUST00000154778	942	795.814	1.49419	0.0675779
ENSMUST00000154564	547	400.86	0	0
ENSMUST00000141589	600	453.86	89.2157	7.07504
ENSMUST00000137835	728	581.814	100.33	6.20665
ENSMUST00000084500	2155	2008.81	16879	302.424
ENSMUST00000190641	5303	5156.81	1833.24	12.7952
ENSMUST00000187701	503	356.935	3.96122	0.399438
ENSMUST00000185518	645	498.814	5.88737	0.424807
ENSMUST00000046276	1710	1563.81	43.9153	1.01074
ENSMUST00000000964	2251	2104.81	107	1.8297
ENSMUST00000120363	2043	1896.81	0	0
ENSMUST00000079282	4255	4108.81	3646.16	31.9396
ENSMUST00000168005	3004	2857.81	58.5661	0.737601
ENSMUST00000077909	4427	4280.81	2087.23	17.5491
ENSMUST00000084738	3176	3029.81	0.0393737	0.000467734
ENSMUST00000027560	4657	4510.81	0	0
ENSMUST00000129288	537	390.9	0	0
ENSMUST00000005364	1892	1745.81	0	0
