target_id	length	eff_length	est_counts	tpm
ENSMUST00000152259	2119	1956.07	12.7605	0.343279
ENSMUST00000134307	223	77.6223	0	0
ENSMUST00000152912	613	450.123	1.94002	0.226797
ENSMUST00000126841	611	448.123	11.7762	1.38283
ENSMUST00000137095	1458	1295.07	0	0
ENSMUST00000154900	467	304.42	0	0
ENSMUST00000128170	1080	917.071	87.3643	5.01297
ENSMUST00000140098	518	355.199	0	0
ENSMUST00000155655	2267	2104.07	0	0
ENSMUST00000142862	259	107.035	0	0
ENSMUST00000008684	1167	1004.07	2622.95	137.464
ENSMUST00000140932	742	579.071	0.000232922	2.11662e-05
ENSMUST00000120302	559	396.163	1918.98	254.894
ENSMUST00000120230	1027	864.071	20.7821	1.26562
ENSMUST00000118091	1030	867.071	18.3609	1.1143
ENSMUST00000125810	365	204.065	29.1805	7.5247
ENSMUST00000120939	913	750.071	852.751	59.8251
ENSMUST00000114122	4596	4433.07	0	0
ENSMUST00000114124	7406	7243.07	1.66468e-06	1.2094e-08
ENSMUST00000144691	321	162.398	0	0
ENSMUST00000164263	3569	3406.07	0	0
ENSMUST00000089084	3495	3332.07	0	0
ENSMUST00000178095	1465	1302.07	17.989	0.727003
ENSMUST00000134021	1770	1607.07	70.5686	2.31068
ENSMUST00000151655	726	563.071	0	0
ENSMUST00000130951	461	298.45	8.2372	1.45235
ENSMUST00000139544	503	340.234	0	0
ENSMUST00000124433	667	504.123	0	0
ENSMUST00000155915	446	283.565	0	0
ENSMUST00000136760	241	92.0766	0	0
ENSMUST00000163370	7255	7092.07	199.736	1.482
ENSMUST00000002588	7290	7127.07	577.469	4.26365
ENSMUST00000043812	6207	6044.07	1710.38	14.8911
ENSMUST00000173913	2924	2761.07	204.87	3.90449
ENSMUST00000174422	2904	2741.07	392.885	7.54238
ENSMUST00000173830	2808	2645.07	0	0
ENSMUST00000166330	2741	2578.07	0.000309813	6.32366e-06
ENSMUST00000172521	2510	2347.07	220.974	4.95426
ENSMUST00000173615	756	593.071	0	0
ENSMUST00000174169	852	689.071	0	0
ENSMUST00000174680	630	467.123	0	0
ENSMUST00000174099	685	522.071	19.8912	2.00491
ENSMUST00000172916	1206	1043.07	0	0
ENSMUST00000111508	1099	936.071	0	0
ENSMUST00000131072	1073	910.071	0	0
ENSMUST00000061701	915	752.071	0	0
ENSMUST00000001258	3586	3423.07	457.303	7.02994
ENSMUST00000113038	3483	3320.07	3.41783e-06	5.41709e-08
ENSMUST00000113035	3402	3239.07	215.87	3.50699
ENSMUST00000113039	3391	3228.07	9.8959	0.161315
ENSMUST00000142387	529	366.163	2.55641	0.367384
ENSMUST00000137876	441	278.565	0	0
ENSMUST00000139654	949	786.071	5.37558	0.359855
ENSMUST00000040990	6928	6765.07	1297	10.0886
ENSMUST00000114942	4398	4235.07	0	0
ENSMUST00000054254	2061	1898.07	10	0.277237
ENSMUST00000126551	945	782.071	0	0
ENSMUST00000194054	5159	4996.07	1	0.0105326
ENSMUST00000038196	2499	2336.07	204.584	4.6084
ENSMUST00000130135	1601	1438.07	45.8826	1.67893
ENSMUST00000153729	2194	2031.07	20.0198	0.518678
ENSMUST00000149256	479	316.266	0	0
ENSMUST00000135369	688	525.071	51.5135	5.16257
ENSMUST00000121265	5335	5172.07	0	0
ENSMUST00000140459	2536	2373.07	0	0
ENSMUST00000076272	5335	5172.07	0	0
ENSMUST00000054099	2184	2021.07	0	0
ENSMUST00000127035	1982	1819.07	0	0
ENSMUST00000028302	2223	2060.07	0	0
ENSMUST00000149637	494	331.234	0	0
ENSMUST00000022947	3520	3357.07	3908.01	61.2575
ENSMUST00000163455	3577	3414.07	3618.83	55.7776
ENSMUST00000067582	2921	2758.07	101.06	1.92814
ENSMUST00000139428	2605	2442.07	11.8995	0.25641
ENSMUST00000110686	2417	2254.07	52.8923	1.23478
ENSMUST00000123656	412	249.775	0	0
ENSMUST00000130010	457	294.45	0	0
ENSMUST00000147347	275	120.839	4.14791	1.80628
ENSMUST00000135599	780	617.071	0	0
ENSMUST00000074053	780	617.071	2530.98	215.832
ENSMUST00000029970	2039	1876.07	670.527	18.8075
ENSMUST00000151549	1141	978.071	0	0
ENSMUST00000126033	751	588.071	6.27009	0.561058
ENSMUST00000124456	554	391.163	16.4213	2.20909
ENSMUST00000154020	358	197.369	0	0
ENSMUST00000034214	556	393.163	23440	3137.25
ENSMUST00000084695	1595	1432.07	159.886	5.87503
ENSMUST00000108038	1859	1696.07	88.7192	2.75256
ENSMUST00000135734	674	511.123	0	0
ENSMUST00000151490	1218	1055.07	0	0
ENSMUST00000132760	829	666.071	0	0
ENSMUST00000150908	723	560.071	22.8286	2.14486
ENSMUST00000147719	876	713.071	22.4658	1.65788
ENSMUST00000130698	1007	844.071	108.666	6.77453
ENSMUST00000154275	900	737.071	143.107	10.2168
ENSMUST00000133106	857	694.071	105.431	7.99332
ENSMUST00000170217	2036	1873.07	8.88952	0.24974
ENSMUST00000068333	1951	1788.07	854.475	25.1466
ENSMUST00000189529	1801	1638.07	128.408	4.12501
ENSMUST00000188247	970	807.071	0	0
ENSMUST00000189931	449	286.537	0	0
ENSMUST00000190441	619	456.123	0	0
ENSMUST00000191021	656	493.123	0	0
ENSMUST00000070810	2314	2151.07	0	0
ENSMUST00000031317	1958	1795.07	9	0.26383
ENSMUST00000172199	2562	2399.07	0	0
ENSMUST00000095326	2656	2493.07	0	0
ENSMUST00000174815	371	209.878	0	0
ENSMUST00000162800	1628	1465.07	0	0
ENSMUST00000069142	1761	1598.07	0	0
ENSMUST00000159896	767	604.071	8.03105	0.699597
ENSMUST00000159566	969	806.071	0	0
ENSMUST00000161313	1157	994.071	13	0.68816
ENSMUST00000160283	1325	1162.07	0	0
ENSMUST00000069324	1101	938.071	426	23.8967
ENSMUST00000066719	708	545.071	0	0
ENSMUST00000125058	3565	3402.07	74.7591	1.15634
ENSMUST00000009699	1733	1570.07	1580.35	52.9661
ENSMUST00000120105	1565	1402.07	162.077	6.08297
ENSMUST00000123170	1689	1526.07	18.4513	0.636233
ENSMUST00000130399	444	281.565	33.5253	6.26553
ENSMUST00000144210	720	557.071	9.26257	0.874953
ENSMUST00000128265	482	319.234	13.8249	2.27886
ENSMUST00000154131	846	683.071	62.7076	4.83079
ENSMUST00000155205	366	205.023	1.92133	0.49313
ENSMUST00000105107	836	673.071	7	0.547269
ENSMUST00000040751	5827	5664.07	12.4646	0.115801
ENSMUST00000128137	2080	1917.07	11.0463	0.303209
ENSMUST00000112242	3464	3301.07	31.6868	0.505111
ENSMUST00000185333	5836	5673.07	1.80232	0.0167177
ENSMUST00000025408	3085	2922.07	1403	25.2657
ENSMUST00000097177	4247	4084.07	15.4256	0.198752
ENSMUST00000060327	1376	1213.07	0	0
ENSMUST00000068851	493	330.234	0	0
ENSMUST00000137128	2149	1986.07	0	0
ENSMUST00000178602	549	386.163	0	0
ENSMUST00000163869	1467	1304.07	0	0
ENSMUST00000037248	2766	2603.07	128.803	2.60378
ENSMUST00000150942	937	774.071	92.6831	6.30062
ENSMUST00000129746	811	648.071	0	0
ENSMUST00000132808	612	449.123	15.7474	1.84505
ENSMUST00000138793	617	454.123	67.5294	7.82498
ENSMUST00000146120	431	268.593	19.2367	3.76878
ENSMUST00000133998	606	443.123	2.265e-08	2.68972e-09
ENSMUST00000149441	1701	1538.07	1352.21	46.2627
ENSMUST00000162883	1400	1237.07	0	0
ENSMUST00000159996	1444	1281.07	1.40342e-08	5.76474e-10
ENSMUST00000124302	924	761.071	54.5222	3.76975
ENSMUST00000159340	1379	1216.07	0	0
ENSMUST00000140926	755	592.071	14.5707	1.295
ENSMUST00000153197	866	703.071	123.698	9.25825
ENSMUST00000159420	350	189.68	0	0
ENSMUST00000076226	15342	15179.1	1988.16	6.8924
ENSMUST00000164095	15261	15098.1	10.8384	0.0377754
ENSMUST00000033483	2353	2190.07	666.744	16.0201
ENSMUST00000144674	2293	2130.07	14.2695	0.352515
ENSMUST00000099992	4189	4026.07	184.927	2.41704
ENSMUST00000144892	1496	1333.07	0	0
ENSMUST00000124825	2209	2046.07	38.0727	0.979168
ENSMUST00000089688	2597	2434.07	36808.4	795.751
ENSMUST00000072744	2552	2389.07	1067	23.5017
ENSMUST00000179379	2495	2332.07	1.87264e-06	4.22549e-08
ENSMUST00000021426	2509	2346.07	0	0
ENSMUST00000017597	1998	1835.07	0	0
ENSMUST00000151383	840	677.071	3	0.233158
ENSMUST00000155401	674	511.123	0	0
ENSMUST00000100713	2046	1883.07	0	0
ENSMUST00000039559	5848	5685.07	44092.2	408.122
ENSMUST00000142588	659	496.123	34.8108	3.69223
ENSMUST00000187922	821	658.071	0	0
ENSMUST00000131032	868	705.071	0	0
ENSMUST00000040455	6194	6031.07	1206	10.5224
ENSMUST00000143764	21116	20953.1	0	0
ENSMUST00000136202	740	577.071	0	0
ENSMUST00000132967	3932	3769.07	0	0
ENSMUST00000189661	8371	8208.07	484.596	3.10672
ENSMUST00000051396	2925	2762.07	1630.2	31.0577
ENSMUST00000186420	761	598.071	0	0
ENSMUST00000187987	452	289.45	0	0
ENSMUST00000191379	1952	1789.07	13.2889	0.390864
ENSMUST00000187507	821	658.071	203.946	16.3082
ENSMUST00000187073	509	346.234	0	0
ENSMUST00000188027	366	205.023	85.8599	22.0369
ENSMUST00000072228	2012	1849.07	0	0
ENSMUST00000033852	275	120.839	0	0
ENSMUST00000133967	421	258.698	145.258	29.5468
ENSMUST00000094065	492	329.234	934.106	149.298
ENSMUST00000156556	387	225.269	0	0
ENSMUST00000139085	953	790.071	9.02254	0.600934
ENSMUST00000128281	603	440.123	15.6137	1.86678
ENSMUST00000097659	2203	2040.07	0	0
ENSMUST00000079160	2098	1935.07	159.755	4.34431
ENSMUST00000094502	3034	2871.07	0	0
ENSMUST00000076289	945	782.071	0	0
ENSMUST00000060945	10099	9936.07	5462.78	28.931
ENSMUST00000153821	464	301.42	96.9745	16.9297
ENSMUST00000139054	3818	3655.07	23.669	0.34076
ENSMUST00000136470	600	437.123	5.05504e-08	6.08534e-09
ENSMUST00000152616	476	313.297	2.48972	0.418174
ENSMUST00000130152	429	266.593	105.922	20.9074
ENSMUST00000154499	687	524.071	0	0
ENSMUST00000129019	933	770.071	55.4403	3.78842
ENSMUST00000078312	2221	2058.07	0	0
ENSMUST00000031034	2203	2040.07	2961.29	76.3835
ENSMUST00000155934	580	417.123	22.0711	2.78434
ENSMUST00000141973	947	784.071	31.8681	2.13877
ENSMUST00000152534	471	308.328	0	0
ENSMUST00000139602	774	611.071	8.32897	0.717238
ENSMUST00000148107	835	672.071	13.2327	1.03609
ENSMUST00000142646	594	431.123	0	0
ENSMUST00000150101	1617	1454.07	110.254	3.99
ENSMUST00000131493	580	417.123	17.7246	2.23602
ENSMUST00000127415	881	718.071	102.22	7.49087
ENSMUST00000102969	460	297.45	4.70756	0.832809
ENSMUST00000042365	7081	6918.07	2302	17.5099
ENSMUST00000106267	4536	4373.07	293.783	3.53512
ENSMUST00000156135	632	469.123	13.6213	1.52791
ENSMUST00000021666	2527	2364.07	988.677	22.0068
ENSMUST00000093905	1820	1657.07	0	0
ENSMUST00000110320	4916	4753.07	372.582	4.12488
ENSMUST00000110319	1484	1321.07	0	0
ENSMUST00000033035	2396	2233.07	0	0
ENSMUST00000131933	1648	1485.07	0	0
ENSMUST00000140721	459	296.45	0	0
ENSMUST00000127655	704	541.071	0	0
ENSMUST00000131461	440	277.565	0	0
ENSMUST00000131209	215	71.475	0	0
ENSMUST00000167299	2022	1859.07	0	0
ENSMUST00000172551	924	761.071	0	0
ENSMUST00000022925	1253	1090.07	7714	372.382
ENSMUST00000067924	6976	6813.07	573.572	4.43005
ENSMUST00000150981	510	347.234	0	0
ENSMUST00000153955	599	436.123	0	0
ENSMUST00000153754	702	539.071	33.6172	3.28155
ENSMUST00000021907	1325	1162.07	0	0
ENSMUST00000026462	1392	1229.07	0	0
ENSMUST00000005255	5097	4934.07	1653.83	17.638
ENSMUST00000147079	1714	1551.07	111.148	3.7708
ENSMUST00000118823	708	545.071	0	0
ENSMUST00000133863	957	794.071	5.01955	0.332636
ENSMUST00000040835	1245	1082.07	157	7.63498
ENSMUST00000059617	1002	839.071	0	0
ENSMUST00000025293	930	767.071	2562	175.755
ENSMUST00000028836	3555	3392.07	122	1.8926
ENSMUST00000174368	3688	3525.07	0	0
ENSMUST00000072475	2559	2396.07	0	0
ENSMUST00000153517	522	359.199	0	0
ENSMUST00000068968	2614	2451.07	0	0
ENSMUST00000153981	415	252.775	0	0
ENSMUST00000168837	2467	2304.07	0	0
ENSMUST00000085664	1800	1637.07	187.081	6.01349
ENSMUST00000041815	3400	3237.07	15.1918	0.246957
ENSMUST00000114902	2724	2561.07	24.2694	0.498655
ENSMUST00000088072	3837	3674.07	6.85877	0.0982341
ENSMUST00000151735	2008	1845.07	0	0
ENSMUST00000123082	3953	3790.07	24.2953	0.337318
ENSMUST00000155852	2861	2698.07	6.34285	0.123707
ENSMUST00000193669	1981	1818.07	0	0
ENSMUST00000134024	3133	2970.07	1.0427	0.0184738
ENSMUST00000089832	4083	3920.07	0	0
ENSMUST00000130870	3243	3080.07	27	0.461282
ENSMUST00000038488	4237	4074.07	5570.84	71.9541
ENSMUST00000114573	4012	3849.07	2399.75	32.8076
ENSMUST00000160911	1017	854.071	0	0
ENSMUST00000162072	1754	1591.07	160.008	5.29196
ENSMUST00000159033	221	76.0737	0	0
ENSMUST00000162379	621	458.123	3.27667	0.376369
ENSMUST00000162529	667	504.123	17.8604	1.86431
ENSMUST00000161606	661	498.123	0	0
ENSMUST00000161042	316	157.822	0	0
ENSMUST00000160138	529	366.163	97.5536	14.0195
ENSMUST00000160670	817	654.071	101.569	8.17144
ENSMUST00000160618	676	513.123	0	0
ENSMUST00000160927	817	654.071	10.0617	0.809489
ENSMUST00000160598	628	465.123	150.086	16.9799
ENSMUST00000144998	386	224.314	0	0
ENSMUST00000106252	3293	3130.07	1.12858e-08	1.89733e-10
ENSMUST00000030407	3501	3338.07	13	0.204933
ENSMUST00000135925	728	565.071	0	0
ENSMUST00000147259	670	507.123	0	0
ENSMUST00000027657	3045	2882.07	0	0
ENSMUST00000171642	597	434.123	0	0
ENSMUST00000137276	965	802.071	0	0
ENSMUST00000190624	3845	3682.07	11	0.157204
ENSMUST00000109123	2206	2043.07	0	0
ENSMUST00000156329	1336	1173.07	0	0
ENSMUST00000048002	3105	2942.07	20	0.357718
ENSMUST00000190037	627	464.123	133.594	15.1467
ENSMUST00000027580	2733	2570.07	3075.27	62.9655
ENSMUST00000189443	756	593.071	100.132	8.88447
ENSMUST00000096389	1077	914.071	0	0
ENSMUST00000098517	477	314.266	0	0
ENSMUST00000011178	4106	3943.07	0	0
ENSMUST00000167364	4543	4380.07	4.0423	0.0485637
ENSMUST00000037011	4544	4381.07	3.06108	0.036767
ENSMUST00000048519	6218	6055.07	1731	15.0432
ENSMUST00000163677	3667	3504.07	0	0
ENSMUST00000030693	3363	3200.07	0	0
ENSMUST00000138179	2398	2235.07	0	0
ENSMUST00000124451	385	223.337	0	0
ENSMUST00000171223	2398	2235.07	0	0
ENSMUST00000068581	3105	2942.07	8464	151.386
ENSMUST00000026014	2554	2391.07	1	0.0220075
ENSMUST00000031787	2877	2714.07	0	0
ENSMUST00000129243	1034	871.071	0	0
ENSMUST00000179348	2028	1865.07	0	0
ENSMUST00000177606	2028	1865.07	0	0
ENSMUST00000177554	2028	1865.07	0	0
ENSMUST00000111007	1318	1155.07	1059.07	48.2479
ENSMUST00000037620	1456	1293.07	22.0555	0.897551
ENSMUST00000126904	514	351.234	0	0
ENSMUST00000154708	663	500.123	13.8788	1.46029
ENSMUST00000133705	349	188.718	0	0
ENSMUST00000125292	287	131.473	0	0
ENSMUST00000036315	5546	5383.07	0	0
ENSMUST00000094179	5399	5236.07	0	0
ENSMUST00000151045	5361	5198.07	16	0.161973
ENSMUST00000173531	531	368.163	0	0
ENSMUST00000101448	2484	2321.07	11	0.249384
ENSMUST00000110095	3290	3127.07	0	0
ENSMUST00000034307	3203	3040.07	14.5744	0.252273
ENSMUST00000149272	3452	3289.07	0	0
ENSMUST00000128685	2489	2326.07	0	0
ENSMUST00000123739	774	611.071	0	0
ENSMUST00000134693	392	230.11	0	0
ENSMUST00000076099	1256	1093.07	0	0
ENSMUST00000023786	2226	2063.07	0	0
ENSMUST00000137333	526	363.163	0	0
ENSMUST00000132342	231	83.9518	0	0
ENSMUST00000109697	705	542.071	0	0
ENSMUST00000148402	398	235.993	0	0
ENSMUST00000029123	731	568.071	0	0
ENSMUST00000148300	510	347.234	0	0
ENSMUST00000114838	3536	3373.07	88.1914	1.37583
ENSMUST00000114841	3074	2911.07	124.115	2.24355
ENSMUST00000143069	2038	1875.07	8.54333	0.239758
ENSMUST00000071023	4334	4171.07	23.1502	0.292059
ENSMUST00000001513	1757	1594.07	5309.28	175.264
ENSMUST00000016670	3164	3001.07	33	0.578631
ENSMUST00000189756	663	500.123	0	0
ENSMUST00000020662	4856	4693.07	2004.52	22.4759
ENSMUST00000151978	3183	3020.07	13.4756	0.234798
ENSMUST00000059486	1027	864.071	0	0
ENSMUST00000030074	4012	3849.07	13904.4	190.09
ENSMUST00000133996	654	491.123	34.2446	3.66915
ENSMUST00000128227	406	243.849	7.77091	1.67693
ENSMUST00000155153	1034	871.071	7.76693	0.469202
ENSMUST00000063656	706	543.071	0	0
ENSMUST00000189550	1230	1067.07	0	0
ENSMUST00000179220	684	521.071	0	0
ENSMUST00000028769	3227	3064.07	5433.57	93.3147
ENSMUST00000077303	3066	2903.07	98.4347	1.78425
ENSMUST00000058150	1779	1616.07	0	0
ENSMUST00000050214	2075	1912.07	1101	30.3003
ENSMUST00000037205	824	661.071	329	26.1886
ENSMUST00000170662	3799	3636.07	0	0
ENSMUST00000185309	920	757.071	0	0
ENSMUST00000185513	1084	921.071	0	0
ENSMUST00000178996	912	749.071	0	0
ENSMUST00000067318	549	386.163	0	0
ENSMUST00000111315	4389	4226.07	1509.11	18.7909
ENSMUST00000111314	3761	3598.07	89.4729	1.30854
ENSMUST00000152407	1034	871.071	0	0
ENSMUST00000054289	1094	931.071	403.398	22.799
ENSMUST00000146867	962	799.071	61.8897	4.07565
ENSMUST00000129984	965	802.071	29.5973	1.94179
ENSMUST00000122809	823	660.071	35.2933	2.81362
ENSMUST00000129580	637	474.123	2771.99	307.656
ENSMUST00000132803	389	227.179	22.0822	5.11492
ENSMUST00000170715	998	835.071	33847	2132.85
ENSMUST00000049009	1631	1468.07	29.4692	1.05629
ENSMUST00000117263	2373	2210.07	67.4522	1.60603
ENSMUST00000149600	717	554.071	4.59085	0.436005
ENSMUST00000144268	494	331.234	0	0
ENSMUST00000090553	3570	3407.07	614.341	9.48838
ENSMUST00000102625	1866	1703.07	3182	98.3175
ENSMUST00000132467	1067	904.071	0	0
ENSMUST00000153499	637	474.123	352.662	39.1409
ENSMUST00000192793	5252	5089.07	60.9039	0.629753
ENSMUST00000195436	723	560.071	8.7208	0.819364
ENSMUST00000195537	467	304.42	18.4574	3.19051
ENSMUST00000166505	5218	5055.07	177.918	1.85206
ENSMUST00000089473	5173	5010.07	2570.62	26.9996
ENSMUST00000080647	1787	1624.07	0	0
ENSMUST00000111288	2560	2397.07	0	0
ENSMUST00000086029	1780	1617.07	0	0
ENSMUST00000111287	2106	1943.07	0	0
ENSMUST00000141131	568	405.123	0	0
ENSMUST00000024972	1703	1540.07	7	0.239178
ENSMUST00000151191	1710	1547.07	0	0
ENSMUST00000102617	1672	1509.07	476.169	16.6041
ENSMUST00000128188	1826	1663.07	140.698	4.45186
ENSMUST00000133068	538	375.163	5.13223	0.719864
ENSMUST00000133257	5012	4849.07	118.281	1.28357
ENSMUST00000151920	1605	1442.07	27.3591	0.998339
ENSMUST00000122106	1107	944.071	27.5617	1.53626
ENSMUST00000142141	398	235.993	6.02968	1.34449
ENSMUST00000053683	1525	1362.07	23.7588	0.917886
ENSMUST00000154731	748	585.071	0	0
ENSMUST00000019291	1949	1786.07	0	0
ENSMUST00000114220	2453	2290.07	132.322	3.04052
ENSMUST00000114219	1576	1413.07	7.20879	0.268449
ENSMUST00000114218	1271	1108.07	130.469	6.19589
ENSMUST00000116403	2970	2807.07	1014.52	19.0183
ENSMUST00000177497	2585	2422.07	298.022	6.47479
ENSMUST00000177019	2626	2463.07	0	0
ENSMUST00000043269	2676	2513.07	7155.88	149.838
ENSMUST00000176207	2653	2490.07	395.895	8.36628
ENSMUST00000177051	874	711.071	0	0
ENSMUST00000176257	1380	1217.07	16.5292	0.71466
ENSMUST00000176359	731	568.071	950.147	88.014
ENSMUST00000176797	810	647.071	1329.95	108.155
ENSMUST00000176849	1004	841.071	1471.48	92.063
ENSMUST00000176888	522	359.199	3.24846e-08	4.75891e-09
ENSMUST00000176609	737	574.071	33.2673	3.04941
ENSMUST00000176305	900	737.071	1714.3	122.388
ENSMUST00000176725	459	296.45	0	0
ENSMUST00000175847	723	560.071	85.7406	8.05578
ENSMUST00000177060	676	513.123	63.7328	6.5359
ENSMUST00000176269	833	670.071	0	0
ENSMUST00000177117	476	313.297	14.138	2.37462
ENSMUST00000177377	775	612.071	5.31726	0.45714
ENSMUST00000176558	1053	890.071	54	3.19251
ENSMUST00000175939	780	617.071	60.8116	5.18579
ENSMUST00000038332	2475	2312.07	291	6.62301
ENSMUST00000157020	358	197.369	6.83271	1.82171
ENSMUST00000123785	2880	2717.07	17.3355	0.335738
ENSMUST00000029573	3087	2924.07	29.2718	0.526776
ENSMUST00000001115	2996	2833.07	1126.27	20.9193
ENSMUST00000099482	2097	1934.07	68.7333	1.87007
ENSMUST00000099078	8770	8607.07	3855.31	23.5704
ENSMUST00000144847	849	686.071	23.6928	1.81724
ENSMUST00000046951	1722	1559.07	820.547	27.695
ENSMUST00000173238	1155	992.071	7.42037	0.393592
ENSMUST00000174551	3136	2973.07	16.7954	0.297268
ENSMUST00000174527	331	171.752	0	0
ENSMUST00000174472	1763	1600.07	71.2372	2.34278
ENSMUST00000111507	921	758.071	0	0
ENSMUST00000113063	3437	3274.07	0	0
ENSMUST00000130879	2670	2507.07	0	0
ENSMUST00000075471	2061	1898.07	0	0
ENSMUST00000022629	4520	4357.07	1044.04	12.6092
ENSMUST00000093106	5804	5641.07	1.04752	0.00977154
ENSMUST00000000145	2297	2134.07	0	0
ENSMUST00000138515	691	528.071	0	0
ENSMUST00000108904	2594	2431.07	80.2661	1.73739
ENSMUST00000108905	5807	5644.07	77.5871	0.723371
ENSMUST00000149403	508	345.234	0	0
ENSMUST00000072178	2432	2269.07	0	0
ENSMUST00000101211	3106	2943.07	0	0
ENSMUST00000101213	2730	2567.07	0	0
ENSMUST00000064690	1988	1825.07	0	0
ENSMUST00000108899	1662	1499.07	0	0
ENSMUST00000094194	2554	2391.07	0	0
ENSMUST00000156252	1121	958.071	4.25121	0.233496
ENSMUST00000127731	4358	4195.07	6.84808	0.0859
ENSMUST00000139484	616	453.123	0	0
ENSMUST00000152899	347	186.756	23.4096	6.59605
ENSMUST00000033494	4259	4096.07	592.682	7.61409
ENSMUST00000115666	2471	2308.07	983.755	22.4286
ENSMUST00000115667	2708	2545.07	0	0
ENSMUST00000115668	2543	2380.07	981.294	21.6957
ENSMUST00000115665	3821	3658.07	22.4188	0.322495
ENSMUST00000150644	2233	2070.07	121.045	3.07699
ENSMUST00000130908	563	400.123	50.3957	6.62772
ENSMUST00000148841	722	559.071	0	0
ENSMUST00000187196	858	695.071	0	0
ENSMUST00000021573	684	521.071	0	0
ENSMUST00000133533	4752	4589.07	0	0
ENSMUST00000105644	5042	4879.07	0	0
ENSMUST00000097762	2205	2042.07	0	0
ENSMUST00000105643	1916	1753.07	0	0
ENSMUST00000097763	1861	1698.07	0	0
ENSMUST00000155642	759	596.071	0	0
ENSMUST00000139634	613	450.123	0	0
ENSMUST00000058352	3292	3129.07	0	0
ENSMUST00000088075	1020	857.071	0	0
ENSMUST00000164513	3213	3050.07	16	0.276041
ENSMUST00000038389	5756	5593.07	0	0
ENSMUST00000129136	1059	896.071	0	0
ENSMUST00000134443	566	403.123	0	0
ENSMUST00000150332	468	305.39	0	0
ENSMUST00000149219	2067	1904.07	0	0
ENSMUST00000177929	1834	1671.07	0	0
ENSMUST00000097295	946	783.071	0	0
ENSMUST00000168920	835	672.071	0	0
ENSMUST00000169472	596	433.123	0	0
ENSMUST00000168379	577	414.123	0	0
ENSMUST00000026267	2714	2551.07	271.322	5.59662
ENSMUST00000050483	2584	2421.07	271.5	5.901
ENSMUST00000167091	2231	2068.07	99.1786	2.52358
ENSMUST00000100527	1912	1749.07	544.844	16.3919
ENSMUST00000002599	1861	1698.07	2598.16	80.5143
ENSMUST00000099758	927	764.071	0	0
ENSMUST00000064192	1323	1160.07	0	0
ENSMUST00000160832	631	468.123	0	0
ENSMUST00000187293	922	759.071	0	0
ENSMUST00000180249	498	335.234	0	0
ENSMUST00000034944	1772	1609.07	2.24897e-07	7.35483e-09
ENSMUST00000129442	1751	1588.07	2	0.066271
ENSMUST00000132987	837	674.071	0	0
ENSMUST00000129778	568	405.123	0	0
ENSMUST00000003360	1585	1422.07	311.67	11.5329
ENSMUST00000137294	858	695.071	28.6105	2.16601
ENSMUST00000126106	706	543.071	106.719	10.3407
ENSMUST00000100731	3365	3202.07	0	0
ENSMUST00000174836	7515	7352.07	0	0
ENSMUST00000163030	7663	7500.07	373.758	2.62234
ENSMUST00000173221	2375	2212.07	11.0484	0.262823
ENSMUST00000162839	648	485.123	0	0
ENSMUST00000056053	7362	7199.07	1104.33	8.0721
ENSMUST00000112686	9212	9049.07	2.38136	0.0138479
ENSMUST00000100993	4849	4686.07	0	0
ENSMUST00000148346	4392	4229.07	5	0.0622141
ENSMUST00000135109	641	478.123	0	0
ENSMUST00000129803	704	541.071	0.857612	0.0834065
ENSMUST00000124634	946	783.071	0	0
ENSMUST00000143563	1071	908.071	1.76103	0.10205
ENSMUST00000096038	5547	5384.07	30.1217	0.294396
ENSMUST00000006760	2189	2026.07	326	8.46694
ENSMUST00000035988	2649	2486.07	24700.4	522.822
ENSMUST00000162075	2619	2456.07	98.1244	2.10233
ENSMUST00000160653	2586	2423.07	189.498	4.1153
ENSMUST00000160046	2781	2618.07	31.0099	0.623279
ENSMUST00000100720	2988	2825.07	8	0.149013
ENSMUST00000040962	2298	2135.07	478.856	11.802
ENSMUST00000142930	733	570.071	185.144	17.0901
ENSMUST00000123469	738	575.071	0	0
ENSMUST00000077208	410	247.825	10.6357	2.25832
ENSMUST00000089628	294	137.788	0	0
ENSMUST00000026899	2023	1860.07	557.375	15.7682
ENSMUST00000144706	1658	1495.07	31.2104	1.0985
ENSMUST00000127349	920	757.071	0	0
ENSMUST00000123373	813	650.071	2.842	0.230053
ENSMUST00000138874	654	491.123	2.51442	0.269408
ENSMUST00000152187	459	296.45	4.23828	0.752318
ENSMUST00000037359	1954	1791.07	14	0.411319
ENSMUST00000153736	363	202.228	0	0
ENSMUST00000142339	702	539.071	0	0
ENSMUST00000152424	646	483.123	4	0.435678
ENSMUST00000166219	1251	1088.07	28.0008	1.35418
ENSMUST00000085245	5229	5066.07	2159.41	22.4299
ENSMUST00000162940	2306	2143.07	1.02246e-05	2.51057e-07
ENSMUST00000059824	1584	1421.07	0	0
ENSMUST00000171482	420	257.698	0	0
ENSMUST00000108590	1152	989.071	0	0
ENSMUST00000038598	2253	2090.07	1.05024	0.0264419
ENSMUST00000080135	2405	2242.07	0	0
ENSMUST00000099747	3681	3518.07	1285.3	19.2248
ENSMUST00000021287	2199	2036.07	0	0
ENSMUST00000126766	1195	1032.07	0	0
ENSMUST00000123900	629	466.123	0	0
ENSMUST00000142929	637	474.123	0	0
ENSMUST00000045295	4574	4411.07	341.352	4.07213
